preds;Attrition_Flag;Customer_Age;Education_Level;Income_Category;Card_Category;Credit_Limit;Avg_Utilization_Ratio;Gender
Client desabonne;Client desabonne;47;College;$60K - $80K;Blue;15594.0;0.0;M
Client abonne;Client abonne;47;Doctorate;$60K - $80K;Blue;1584.0;0.7659999999999999;M
Client desabonne;Client desabonne;44;Uneducated;$80K - $120K;Blue;13298.0;0.127;M
Client desabonne;Client desabonne;41;Uneducated;Less than $40K;Blue;1762.0;0.596;F
Client desabonne;Client desabonne;47;Uneducated;Less than $40K;Blue;2245.0;0.669;F
Client desabonne;Client desabonne;47;Uneducated;$40K - $60K;Blue;8168.0;0.262;M
Client abonne;Client abonne;41;Graduate;$60K - $80K;Blue;2238.0;0.0;M
Client abonne;Client abonne;54;Doctorate;Less than $40K;Blue;3881.0;0.649;F
Client desabonne;Client desabonne;44;Graduate;$80K - $120K;Blue;20485.0;0.0;M
Client desabonne;Client desabonne;44;High School;Less than $40K;Blue;2111.0;0.496;M
Client desabonne;Client desabonne;47;Post-Graduate;$40K - $60K;Blue;5624.0;0.21600000000000003;F
Client desabonne;Client desabonne;44;High School;Less than $40K;Blue;1656.0;0.863;F
Client desabonne;Client abonne;42;Uneducated;$40K - $60K;Blue;3032.0;0.0;M
Client desabonne;Client abonne;42;High School;$60K - $80K;Blue;15699.0;0.0;M
Client desabonne;Client desabonne;40;Uneducated;$40K - $60K;Blue;6608.0;0.344;F
Client desabonne;Client desabonne;47;Graduate;Less than $40K;Blue;5062.0;0.281;F
Client abonne;Client desabonne;44;Uneducated;$40K - $60K;Blue;1547.0;0.0;M
Client desabonne;Client desabonne;60;Uneducated;Less than $40K;Silver;11060.0;0.149;F
Client abonne;Client desabonne;41;High School;$40K - $60K;Blue;1438.3;0.0;F
Client desabonne;Client desabonne;42;Uneducated;Less than $40K;Blue;1538.0;0.564;F
Client desabonne;Client desabonne;54;High School;$40K - $60K;Blue;1438.3;0.616;F
Client abonne;Client abonne;45;College;Less than $40K;Blue;2330.0;0.985;F
Client desabonne;Client desabonne;49;High School;$60K - $80K;Blue;3170.0;0.45;M
Client desabonne;Client desabonne;42;Post-Graduate;Less than $40K;Blue;2120.0;0.72;F
Client desabonne;Client desabonne;53;Graduate;$80K - $120K;Blue;20231.0;0.071;M
Client desabonne;Client desabonne;45;Graduate;Less than $40K;Blue;5583.0;0.0;F
Client desabonne;Client desabonne;41;Uneducated;Less than $40K;Blue;7764.0;0.08;F
Client desabonne;Client abonne;51;Uneducated;$80K - $120K;Blue;25670.0;0.0;M
Client abonne;Client abonne;45;College;$60K - $80K;Blue;3841.0;0.0;M
Client desabonne;Client desabonne;52;Graduate;Less than $40K;Blue;2001.0;0.45399999999999996;F
Client desabonne;Client desabonne;44;High School;Less than $40K;Blue;8512.0;0.17300000000000001;F
Client desabonne;Client desabonne;47;Uneducated;$40K - $60K;Blue;5869.0;0.429;F
Client abonne;Client abonne;50;High School;$120K +;Silver;34516.0;0.012;M
Client desabonne;Client desabonne;43;Graduate;$120K +;Blue;6467.0;0.292;M
Client desabonne;Client desabonne;58;Graduate;$40K - $60K;Blue;5386.0;0.0;F
Client desabonne;Client desabonne;46;Graduate;Less than $40K;Blue;1438.3;0.4;F
Client desabonne;Client desabonne;54;Doctorate;Less than $40K;Blue;1438.3;0.779;F
Client abonne;Client abonne;31;Post-Graduate;Less than $40K;Blue;4871.0;0.0;F
Client desabonne;Client desabonne;32;Post-Graduate;$40K - $60K;Blue;1553.0;0.758;F
Client abonne;Client abonne;45;High School;$40K - $60K;Blue;3304.0;0.0;F
Client desabonne;Client desabonne;53;High School;Less than $40K;Blue;3378.0;0.632;F
Client desabonne;Client desabonne;34;Uneducated;$40K - $60K;Blue;2313.0;0.767;F
Client desabonne;Client desabonne;49;Graduate;Less than $40K;Blue;2434.0;0.0;F
Client desabonne;Client desabonne;60;College;$40K - $60K;Blue;1438.3;0.0;F
Client desabonne;Client desabonne;40;College;$80K - $120K;Blue;14544.0;0.0;M
Client abonne;Client abonne;59;High School;$60K - $80K;Blue;24621.0;0.019;M
Client desabonne;Client desabonne;49;High School;$40K - $60K;Blue;2720.0;0.708;F
Client desabonne;Client desabonne;47;Graduate;$60K - $80K;Silver;33122.0;0.048;M
Client desabonne;Client desabonne;52;Post-Graduate;Less than $40K;Blue;1438.3;0.5539999999999999;F
Client desabonne;Client desabonne;47;High School;Less than $40K;Blue;2709.0;0.7509999999999999;F
Client desabonne;Client desabonne;41;High School;$60K - $80K;Blue;4499.0;0.0;M
Client desabonne;Client abonne;55;Graduate;$120K +;Blue;4697.0;0.0;M
Client abonne;Client abonne;43;Graduate;Less than $40K;Blue;1536.0;0.0;F
Client desabonne;Client desabonne;39;High School;$60K - $80K;Blue;19198.0;0.11599999999999999;M
Client desabonne;Client desabonne;45;Graduate;Less than $40K;Blue;1438.3;0.852;F
Client desabonne;Client desabonne;54;Graduate;Less than $40K;Blue;1990.0;0.878;F
Client desabonne;Client desabonne;59;High School;$120K +;Blue;3422.0;0.304;M
Client abonne;Client abonne;49;Uneducated;Less than $40K;Blue;2094.0;0.0;F
Client desabonne;Client desabonne;48;Uneducated;$40K - $60K;Blue;1906.0;0.6609999999999999;F
Client desabonne;Client desabonne;48;Uneducated;$40K - $60K;Blue;3786.0;0.0;M
Client desabonne;Client desabonne;39;Uneducated;$40K - $60K;Blue;12078.0;0.14;M
Client desabonne;Client abonne;59;Uneducated;Less than $40K;Blue;1438.3;0.0;F
Client abonne;Client abonne;33;Uneducated;$40K - $60K;Blue;1438.3;0.0;F
Client desabonne;Client desabonne;48;Graduate;Less than $40K;Blue;2620.0;0.794;F
Client desabonne;Client desabonne;49;Uneducated;$60K - $80K;Blue;13435.0;0.0;M
Client desabonne;Client desabonne;43;Doctorate;Less than $40K;Blue;3186.0;0.79;F
Client desabonne;Client desabonne;42;Graduate;$40K - $60K;Blue;1950.0;0.545;F
Client desabonne;Client desabonne;63;Doctorate;Less than $40K;Blue;7098.0;0.313;M
Client desabonne;Client desabonne;42;Graduate;Less than $40K;Blue;2250.0;0.795;F
Client desabonne;Client desabonne;45;Doctorate;$120K +;Silver;34516.0;0.059000000000000004;M
Client desabonne;Client desabonne;58;Doctorate;Less than $40K;Blue;2495.0;0.826;F
Client desabonne;Client desabonne;39;High School;Less than $40K;Blue;3086.0;0.7170000000000001;F
Client desabonne;Client desabonne;53;Graduate;Less than $40K;Blue;1520.0;0.0;F
Client abonne;Client abonne;38;Uneducated;$120K +;Blue;4043.0;0.623;M
Client desabonne;Client desabonne;65;High School;Less than $40K;Blue;4599.0;0.313;M
Client desabonne;Client desabonne;45;Uneducated;Less than $40K;Blue;7486.0;0.235;F
Client desabonne;Client desabonne;42;Uneducated;Less than $40K;Blue;1438.3;0.0;F
Client abonne;Client abonne;56;College;Less than $40K;Blue;2846.0;0.0;F
Client desabonne;Client desabonne;49;Doctorate;Less than $40K;Blue;7789.0;0.12300000000000001;F
Client abonne;Client abonne;44;Uneducated;Less than $40K;Blue;1438.3;0.11800000000000001;F
Client desabonne;Client desabonne;37;Graduate;Less than $40K;Blue;1734.0;0.569;F
Client desabonne;Client desabonne;44;High School;$120K +;Blue;14527.0;0.142;M
Client desabonne;Client desabonne;48;Uneducated;Less than $40K;Blue;2646.0;0.33;F
Client desabonne;Client desabonne;47;College;$80K - $120K;Blue;8185.0;0.19;M
Client desabonne;Client desabonne;46;High School;$40K - $60K;Blue;6340.0;0.313;M
Client desabonne;Client desabonne;62;Graduate;$80K - $120K;Blue;5711.0;0.0;M
Client desabonne;Client desabonne;46;Doctorate;Less than $40K;Blue;2258.0;0.7090000000000001;F
Client abonne;Client abonne;43;Uneducated;Less than $40K;Blue;2086.0;0.9620000000000001;F
Client desabonne;Client desabonne;44;College;$40K - $60K;Blue;3256.0;0.311;F
Client desabonne;Client desabonne;50;High School;$60K - $80K;Blue;14854.0;0.14400000000000002;M
Client desabonne;Client desabonne;49;College;$120K +;Blue;7184.0;0.168;M
Client desabonne;Client desabonne;62;Uneducated;$40K - $60K;Blue;9065.0;0.071;M
Client desabonne;Client abonne;54;Uneducated;$40K - $60K;Blue;3682.0;0.684;M
Client abonne;Client abonne;56;Doctorate;Less than $40K;Blue;1438.3;0.0;F
Client desabonne;Client desabonne;57;High School;$80K - $120K;Blue;12663.0;0.081;M
Client desabonne;Client desabonne;48;College;Less than $40K;Blue;1438.3;0.5670000000000001;F
Client desabonne;Client desabonne;39;Graduate;Less than $40K;Blue;1438.3;0.46399999999999997;F
Client abonne;Client abonne;53;Graduate;Less than $40K;Blue;1438.3;0.0;F
Client desabonne;Client desabonne;40;Graduate;$80K - $120K;Blue;1804.0;0.5760000000000001;M
Client desabonne;Client desabonne;43;College;$80K - $120K;Blue;1669.0;0.0;M
Client desabonne;Client desabonne;45;Uneducated;$60K - $80K;Blue;21696.0;0.048;M
Client desabonne;Client desabonne;49;High School;Less than $40K;Blue;2992.0;0.617;F
Client desabonne;Client desabonne;38;Doctorate;Less than $40K;Blue;1934.0;0.509;F
Client abonne;Client desabonne;43;Uneducated;$120K +;Blue;34516.0;0.024;M
Client desabonne;Client desabonne;42;Uneducated;Less than $40K;Blue;1734.0;0.0;F
Client desabonne;Client desabonne;42;Uneducated;Less than $40K;Blue;1438.3;0.583;F
Client abonne;Client abonne;39;Doctorate;Less than $40K;Blue;1438.3;0.616;F
Client desabonne;Client desabonne;48;Uneducated;$40K - $60K;Blue;9673.0;0.0;M
Client desabonne;Client desabonne;56;Doctorate;$40K - $60K;Blue;3609.0;0.284;F
Client abonne;Client abonne;39;Uneducated;Less than $40K;Blue;1438.3;0.4;F
Client desabonne;Client desabonne;39;Graduate;$40K - $60K;Blue;6423.0;0.0;M
Client abonne;Client abonne;48;Graduate;$40K - $60K;Blue;14899.0;0.0;F
Client desabonne;Client desabonne;52;College;$40K - $60K;Blue;3224.0;0.655;F
Client desabonne;Client desabonne;44;High School;Less than $40K;Blue;4135.0;0.38799999999999996;F
Client desabonne;Client desabonne;41;College;$40K - $60K;Blue;8376.0;0.146;F
Client desabonne;Client desabonne;42;High School;$80K - $120K;Blue;25944.0;0.077;M
Client desabonne;Client desabonne;49;High School;$60K - $80K;Blue;1438.3;0.37200000000000005;M
Client abonne;Client abonne;38;High School;Less than $40K;Blue;1556.0;0.0;F
Client abonne;Client abonne;57;Graduate;$60K - $80K;Blue;8701.0;0.025;M
Client desabonne;Client abonne;33;Uneducated;$40K - $60K;Blue;5600.0;0.449;M
Client desabonne;Client desabonne;61;Graduate;$40K - $60K;Blue;4906.0;0.445;F
Client desabonne;Client desabonne;41;Doctorate;Less than $40K;Blue;2687.0;0.49;F
Client desabonne;Client desabonne;40;High School;$40K - $60K;Blue;4464.0;0.318;F
Client desabonne;Client desabonne;51;Graduate;$40K - $60K;Blue;1438.3;0.604;F
Client desabonne;Client desabonne;34;College;Less than $40K;Blue;2221.0;0.8170000000000001;F
Client desabonne;Client desabonne;42;Uneducated;$60K - $80K;Blue;2966.0;0.799;M
Client desabonne;Client desabonne;38;High School;$40K - $60K;Blue;1593.0;0.685;F
Client desabonne;Client desabonne;41;Uneducated;Less than $40K;Blue;2450.0;0.608;F
Client desabonne;Client desabonne;53;Graduate;Less than $40K;Blue;1529.0;0.368;F
Client desabonne;Client desabonne;45;Graduate;$40K - $60K;Blue;6274.0;0.141;F
Client desabonne;Client desabonne;41;Graduate;Less than $40K;Blue;2134.0;0.508;F
Client desabonne;Client desabonne;50;College;$80K - $120K;Blue;17158.0;0.071;M
Client desabonne;Client desabonne;51;Uneducated;$40K - $60K;Blue;3359.0;0.26;F
Client desabonne;Client desabonne;47;Graduate;$80K - $120K;Blue;11997.0;0.11900000000000001;M
Client desabonne;Client desabonne;41;Graduate;Less than $40K;Blue;3302.0;0.6;F
Client abonne;Client abonne;55;High School;$40K - $60K;Blue;2687.0;0.629;F
Client desabonne;Client desabonne;53;Post-Graduate;Less than $40K;Blue;1438.3;0.0;F
Client abonne;Client abonne;46;High School;Less than $40K;Blue;1801.0;0.175;F
Client desabonne;Client abonne;53;Post-Graduate;$60K - $80K;Blue;4573.0;0.45399999999999996;M
Client abonne;Client abonne;48;Graduate;Less than $40K;Blue;2860.0;0.88;F
Client desabonne;Client desabonne;46;Uneducated;$40K - $60K;Blue;13387.0;0.0;F
Client desabonne;Client desabonne;46;High School;Less than $40K;Blue;2283.0;0.447;F
Client desabonne;Client desabonne;49;High School;$40K - $60K;Blue;2506.0;0.618;F
Client desabonne;Client desabonne;47;Uneducated;Less than $40K;Blue;1438.3;0.511;F
Client desabonne;Client desabonne;54;Uneducated;Less than $40K;Blue;1438.3;0.5660000000000001;F
Client desabonne;Client desabonne;41;Graduate;$80K - $120K;Blue;10873.0;0.139;M
Client abonne;Client abonne;39;College;$40K - $60K;Blue;7596.0;0.289;F
Client abonne;Client abonne;54;College;Less than $40K;Blue;2921.0;0.826;F
Client desabonne;Client desabonne;42;High School;$40K - $60K;Blue;10136.0;0.0;F
Client desabonne;Client desabonne;52;High School;Less than $40K;Blue;2187.0;0.5;F
Client desabonne;Client desabonne;60;Uneducated;Less than $40K;Blue;3302.0;0.762;F
Client desabonne;Client desabonne;40;Uneducated;$80K - $120K;Blue;30997.0;0.075;M
Client desabonne;Client desabonne;48;Uneducated;Less than $40K;Blue;2578.0;0.94;F
Client desabonne;Client desabonne;48;Graduate;$80K - $120K;Blue;3034.0;0.154;M
Client desabonne;Client desabonne;54;Doctorate;$40K - $60K;Blue;2222.0;0.629;F
Client abonne;Client abonne;37;Graduate;Less than $40K;Blue;3328.0;0.7559999999999999;F
Client desabonne;Client desabonne;60;Graduate;Less than $40K;Blue;2346.0;0.9159999999999999;F
Client desabonne;Client desabonne;51;Graduate;$60K - $80K;Silver;26142.0;0.0;M
Client desabonne;Client desabonne;47;High School;$80K - $120K;Blue;17655.0;0.0;M
Client abonne;Client abonne;30;Uneducated;Less than $40K;Blue;1644.0;0.0;F
Client desabonne;Client desabonne;49;Uneducated;Less than $40K;Blue;2182.0;0.789;F
Client desabonne;Client desabonne;50;High School;$80K - $120K;Blue;10588.0;0.094;M
Client desabonne;Client desabonne;32;Post-Graduate;Less than $40K;Blue;2973.0;0.823;F
Client desabonne;Client desabonne;40;Graduate;$80K - $120K;Blue;2165.0;0.677;M
Client abonne;Client abonne;34;Graduate;Less than $40K;Blue;5845.0;0.0;F
Client desabonne;Client desabonne;45;College;$60K - $80K;Blue;3035.0;0.494;M
Client desabonne;Client desabonne;45;College;Less than $40K;Blue;4602.0;0.33;F
Client desabonne;Client abonne;43;Uneducated;Less than $40K;Blue;2689.0;0.887;F
Client desabonne;Client desabonne;47;Graduate;Less than $40K;Blue;1438.3;0.542;F
Client abonne;Client abonne;42;Uneducated;Less than $40K;Blue;1443.0;0.0;F
Client desabonne;Client desabonne;51;Graduate;Less than $40K;Blue;2847.0;0.731;F
Client desabonne;Client desabonne;44;High School;$80K - $120K;Blue;15638.0;0.111;M
Client desabonne;Client desabonne;43;Post-Graduate;$120K +;Blue;10700.0;0.126;M
Client desabonne;Client abonne;44;Graduate;Less than $40K;Blue;1438.3;0.0;F
Client abonne;Client abonne;50;Post-Graduate;$40K - $60K;Blue;1694.0;0.28300000000000003;F
Client desabonne;Client desabonne;42;Graduate;Less than $40K;Blue;2555.0;0.621;F
Client desabonne;Client desabonne;59;High School;$60K - $80K;Blue;8973.0;0.145;M
Client desabonne;Client desabonne;60;College;Less than $40K;Blue;4167.0;0.0;F
Client desabonne;Client desabonne;44;Graduate;Less than $40K;Blue;1480.0;0.687;F
Client desabonne;Client desabonne;56;High School;$80K - $120K;Blue;5070.0;0.0;M
Client desabonne;Client desabonne;55;Graduate;$60K - $80K;Blue;6054.0;0.182;M
Client desabonne;Client desabonne;47;Graduate;Less than $40K;Blue;2447.0;0.8059999999999999;F
Client desabonne;Client desabonne;56;Uneducated;Less than $40K;Blue;3022.0;0.5379999999999999;F
Client desabonne;Client desabonne;44;Graduate;Less than $40K;Blue;4473.0;0.0;F
Client desabonne;Client desabonne;37;Graduate;$80K - $120K;Blue;7199.0;0.177;M
Client desabonne;Client desabonne;49;Graduate;Less than $40K;Blue;1438.3;0.0;F
Client desabonne;Client abonne;38;High School;$40K - $60K;Blue;1438.3;0.0;F
Client desabonne;Client desabonne;41;Graduate;$80K - $120K;Blue;12270.0;0.0;M
Client desabonne;Client desabonne;54;Uneducated;Less than $40K;Blue;3006.0;0.21100000000000002;F
Client desabonne;Client desabonne;39;Uneducated;$80K - $120K;Blue;7901.0;0.15;M
Client desabonne;Client desabonne;38;High School;$80K - $120K;Blue;5983.0;0.315;M
Client desabonne;Client desabonne;64;College;$40K - $60K;Blue;7362.0;0.259;M
Client desabonne;Client desabonne;55;Doctorate;$80K - $120K;Blue;3046.0;0.7929999999999999;M
Client desabonne;Client desabonne;50;Uneducated;$120K +;Blue;34516.0;0.054000000000000006;M
Client desabonne;Client desabonne;55;High School;$120K +;Blue;3029.0;0.49700000000000005;M
Client desabonne;Client desabonne;51;Uneducated;Less than $40K;Blue;1438.3;0.0;F
Client desabonne;Client desabonne;53;Post-Graduate;$40K - $60K;Blue;2618.0;0.774;F
Client desabonne;Client desabonne;45;Graduate;Less than $40K;Blue;2718.0;0.542;M
Client desabonne;Client desabonne;60;Graduate;Less than $40K;Blue;2230.0;0.805;F
Client abonne;Client abonne;42;College;Less than $40K;Blue;3802.0;0.342;F
Client desabonne;Client desabonne;55;Uneducated;Less than $40K;Blue;2736.0;0.363;F
Client desabonne;Client desabonne;51;High School;Less than $40K;Blue;2258.0;0.5539999999999999;F
Client abonne;Client abonne;51;Graduate;Less than $40K;Blue;1438.3;0.0;F
Client desabonne;Client desabonne;50;Graduate;$80K - $120K;Blue;11882.0;0.124;M
Client desabonne;Client desabonne;49;Uneducated;Less than $40K;Blue;1438.3;0.0;F
Client desabonne;Client desabonne;38;Graduate;Less than $40K;Blue;1438.3;0.374;F
Client desabonne;Client desabonne;54;Doctorate;Less than $40K;Blue;2778.0;0.267;F
Client desabonne;Client desabonne;54;High School;Less than $40K;Blue;2474.0;0.622;F
Client desabonne;Client desabonne;43;Graduate;Less than $40K;Blue;2642.0;0.9;F
Client desabonne;Client desabonne;43;Graduate;$80K - $120K;Blue;30357.0;0.040999999999999995;M
Client desabonne;Client desabonne;57;Uneducated;Less than $40K;Blue;2201.0;0.645;F
Client desabonne;Client desabonne;43;Post-Graduate;$40K - $60K;Blue;5182.0;0.31;F
Client desabonne;Client desabonne;49;Uneducated;$60K - $80K;Blue;3783.0;0.0;M
Client desabonne;Client desabonne;51;Uneducated;$120K +;Blue;34516.0;0.0;M
Client desabonne;Client desabonne;56;High School;Less than $40K;Blue;2865.0;0.706;F
Client desabonne;Client desabonne;46;Graduate;$40K - $60K;Blue;2711.0;0.0;F
Client desabonne;Client desabonne;51;High School;$80K - $120K;Blue;13287.0;0.14;M
Client desabonne;Client desabonne;33;Graduate;Less than $40K;Blue;1438.3;0.0;F
Client desabonne;Client desabonne;55;Graduate;$60K - $80K;Blue;5668.0;0.444;M
Client abonne;Client abonne;55;Uneducated;$120K +;Blue;24542.0;0.096;M
Client desabonne;Client desabonne;41;Graduate;Less than $40K;Blue;1959.0;0.647;F
Client abonne;Client abonne;50;Uneducated;Less than $40K;Blue;1838.0;0.0;F
Client desabonne;Client desabonne;39;High School;Less than $40K;Blue;3927.0;0.183;F
Client desabonne;Client desabonne;38;Uneducated;Less than $40K;Blue;4345.0;0.193;F
Client abonne;Client abonne;40;High School;Less than $40K;Blue;1438.3;0.37799999999999995;F
Client desabonne;Client desabonne;58;Uneducated;$60K - $80K;Blue;2541.0;0.414;M
Client abonne;Client abonne;43;Uneducated;Less than $40K;Blue;2422.0;0.419;F
Client abonne;Client abonne;56;Uneducated;Less than $40K;Blue;1440.0;0.841;F
Client desabonne;Client desabonne;58;College;$80K - $120K;Blue;26108.0;0.044000000000000004;M
Client abonne;Client abonne;29;Uneducated;Less than $40K;Blue;2516.0;0.919;F
Client abonne;Client abonne;48;Doctorate;$40K - $60K;Blue;3646.0;0.287;F
Client desabonne;Client desabonne;61;Uneducated;$40K - $60K;Blue;2214.0;0.9590000000000001;F
